time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation_probability (%),precipitation (mm),rain (mm),showers (mm),snowfall (cm),snow_depth (m),weather_code (wmo code),cloud_cover (%),visibility (m),wind_speed_10m (km/h),wind_gusts_10m (km/h),uv_index (),is_day ()
2025-02-16T04:00,-4.0,95,-4.7,-9.6,44,0.60,0.30,0.00,0.21,0.49,73,100,1000.00,19.9,47.9,0.00,0
2025-02-16T05:00,-4.6,94,-5.4,-10.1,49,0.60,0.20,0.00,0.28,0.50,73,100,1100.00,18.6,46.4,0.00,0
2025-02-16T06:00,-5.1,93,-6.1,-10.5,75,0.60,0.20,0.00,0.28,0.51,73,100,1900.00,17.1,43.2,0.00,0
2025-02-16T07:00,-5.1,92,-6.2,-10.5,51,0.30,0.10,0.00,0.14,0.51,71,100,14200.00,17.2,43.9,0.00,0
2025-02-16T08:00,-5.1,93,-6.0,-10.3,52,0.20,0.20,0.00,0.00,0.51,51,100,13700.00,15.9,44.6,0.00,0
2025-02-16T09:00,-5.7,92,-6.8,-11.3,51,0.30,0.00,0.00,0.21,0.52,73,100,3100.00,17.6,41.0,0.00,0
2025-02-16T10:00,-6.0,92,-7.1,-11.5,65,0.50,0.20,0.00,0.21,0.52,73,100,3500.00,17.5,45.4,0.00,0
2025-02-16T11:00,-6.4,92,-7.5,-12.2,80,0.60,0.30,0.00,0.21,0.53,73,100,600.00,19.0,44.6,0.00,0
2025-02-16T12:00,-6.6,91,-7.8,-12.2,85,1.30,0.40,0.00,0.63,0.55,73,100,1100.00,17.1,42.1,0.00,0
2025-02-16T13:00,-6.6,91,-7.8,-11.6,94,0.70,0.30,0.00,0.28,0.56,73,100,1800.00,13.4,43.6,0.05,1
2025-02-16T14:00,-6.8,94,-7.6,-11.7,94,0.70,0.30,0.00,0.28,0.57,73,100,1000.00,12.9,41.4,0.15,1
2025-02-16T15:00,-7.2,93,-8.1,-12.3,94,1.50,0.50,0.00,0.70,0.60,73,100,500.00,14.1,28.8,0.30,1
2025-02-16T16:00,-7.1,89,-8.6,-12.8,96,1.50,0.50,0.00,0.70,0.63,73,100,2100.00,17.3,31.0,0.65,1
2025-02-16T17:00,-7.1,91,-8.3,-13.0,91,1.40,0.40,0.00,0.70,0.65,73,100,500.00,18.9,37.8,1.30,1
2025-02-16T18:00,-6.7,90,-8.1,-12.4,80,2.20,0.70,0.00,1.05,0.68,75,99,600.00,17.6,32.4,1.70,1
2025-02-16T19:00,-6.7,87,-8.5,-12.6,83,1.10,0.30,0.00,0.56,0.70,73,99,1400.00,19.0,34.6,1.60,1
2025-02-16T20:00,-6.8,84,-9.0,-12.3,61,0.50,0.20,0.00,0.21,0.70,73,100,5500.00,16.3,36.0,1.85,1
2025-02-16T21:00,-6.8,86,-8.8,-12.1,56,0.70,0.30,0.00,0.28,0.71,73,100,2200.00,14.8,34.6,1.10,1
2025-02-16T22:00,-7.0,89,-8.5,-12.1,36,0.30,0.00,0.00,0.21,0.71,73,100,3200.00,13.4,29.2,0.50,1
2025-02-16T23:00,-7.9,82,-10.4,-13.4,10,0.30,0.00,0.00,0.21,0.71,73,99,18600.00,15.5,38.2,0.10,0
2025-02-17T00:00,-7.8,78,-11.0,-13.4,2,0.00,0.00,0.00,0.00,0.71,3,99,20400.00,15.3,42.8,0.00,0
2025-02-17T01:00,-8.2,81,-10.9,-13.4,1,0.00,0.00,0.00,0.00,0.71,3,100,18800.00,13.3,40.0,0.00,0
2025-02-17T02:00,-7.9,81,-10.6,-13.3,3,0.00,0.00,0.00,0.00,0.71,3,99,18900.00,14.6,39.6,0.00,0
2025-02-17T03:00,-8.0,78,-11.1,-13.1,3,0.00,0.00,0.00,0.00,0.71,3,99,19800.00,12.2,37.8,0.00,0
2025-02-17T04:00,-8.5,80,-11.4,-13.7,3,0.00,0.00,0.00,0.00,0.71,3,99,19300.00,12.3,36.7,0.00,0
2025-02-17T05:00,-8.8,77,-12.1,-14.7,3,0.00,0.00,0.00,0.00,0.71,3,99,21100.00,17.2,51.1,0.00,0
2025-02-17T06:00,-9.9,72,-14.0,-15.3,3,0.00,0.00,0.00,0.00,0.71,3,80,23900.00,13.3,48.6,0.00,0
2025-02-17T07:00,-9.9,67,-14.8,-15.7,2,0.00,0.00,0.00,0.00,0.71,3,99,26400.00,15.4,49.0,0.00,0
2025-02-17T08:00,-10.3,70,-14.7,-15.9,2,0.00,0.00,0.00,0.00,0.71,2,63,24800.00,13.5,51.5,0.00,0
2025-02-17T09:00,-10.5,68,-15.2,-16.3,1,0.00,0.00,0.00,0.00,0.71,0,7,24000.00,15.5,54.0,0.00,0
2025-02-17T10:00,-10.4,66,-15.5,-16.9,1,0.00,0.00,0.00,0.00,0.71,0,4,27000.00,20.2,52.6,0.00,0
2025-02-17T11:00,-11.2,67,-16.1,-17.1,1,0.00,0.00,0.00,0.00,0.71,1,33,25100.00,15.5,51.5,0.00,0
2025-02-17T12:00,-11.5,68,-16.2,-16.7,2,0.00,0.00,0.00,0.00,0.71,1,21,22600.00,11.0,41.0,0.00,0
2025-02-17T13:00,-10.8,74,-14.5,-15.9,1,0.00,0.00,0.00,0.00,0.71,3,99,20000.00,10.7,36.7,0.10,1
2025-02-17T14:00,-9.3,78,-12.4,-14.7,1,0.00,0.00,0.00,0.00,0.71,3,99,20300.00,13.3,38.9,0.75,1
2025-02-17T15:00,-7.3,76,-10.8,-13.1,1,0.00,0.00,0.00,0.00,0.71,3,91,21600.00,17.4,46.1,1.65,1
2025-02-17T16:00,-6.9,73,-10.9,-14.1,6,0.00,0.00,0.00,0.00,0.70,3,100,11400.00,26.4,45.0,2.65,1
2025-02-17T17:00,-7.3,68,-12.2,-15.1,8,0.00,0.00,0.00,0.00,0.70,3,83,26200.00,30.4,54.0,3.65,1
2025-02-17T18:00,-7.8,64,-13.4,-16.0,1,0.00,0.00,0.00,0.00,0.69,3,96,28800.00,32.4,55.4,3.85,1
2025-02-17T19:00,-8.0,62,-14.0,-16.2,2,0.00,0.00,0.00,0.00,0.68,3,99,30100.00,31.6,58.3,3.15,1
2025-02-17T20:00,-8.5,62,-14.5,-16.6,4,0.00,0.00,0.00,0.00,0.68,1,28,29800.00,31.1,54.7,2.55,1
2025-02-17T21:00,-8.4,60,-14.8,-16.2,3,0.00,0.00,0.00,0.00,0.68,3,99,31500.00,28.9,52.2,1.85,1
2025-02-17T22:00,-9.3,57,-16.3,-17.2,2,0.00,0.00,0.00,0.00,0.68,2,78,33900.00,29.3,53.6,0.85,1
2025-02-17T23:00,-10.7,62,-16.5,-17.9,3,0.00,0.00,0.00,0.00,0.68,0,4,29700.00,24.2,54.4,0.15,0
2025-02-18T00:00,-11.0,61,-17.1,-17.9,5,0.00,0.00,0.00,0.00,0.68,0,14,30500.00,22.1,58.3,0.00,0
2025-02-18T01:00,-11.7,62,-17.5,-18.7,2,0.00,0.00,0.00,0.00,0.68,0,12,30100.00,22.3,61.9,0.00,0
2025-02-18T02:00,-11.4,66,-16.5,-19.0,1,0.00,0.00,0.00,0.00,0.68,0,1,26500.00,27.1,56.2,0.00,0
2025-02-18T03:00,-11.7,63,-17.3,-18.8,0,0.00,0.00,0.00,0.00,0.68,0,0,29300.00,23.8,59.4,0.00,0
2025-02-18T04:00,-11.8,66,-16.9,-18.6,1,0.00,0.00,0.00,0.00,0.68,0,0,26900.00,20.9,56.5,0.00,0
2025-02-18T05:00,-11.9,66,-17.0,-17.9,2,0.00,0.00,0.00,0.00,0.68,3,99,27300.00,15.6,46.8,0.00,0
2025-02-18T06:00,-12.6,69,-17.1,-18.8,4,0.00,0.00,0.00,0.00,0.68,0,0,25300.00,17.2,57.2,0.00,0
2025-02-18T07:00,-12.8,67,-17.7,-19.6,6,0.00,0.00,0.00,0.00,0.68,0,0,25100.00,20.8,55.4,0.00,0
2025-02-18T08:00,-12.8,73,-16.6,-19.0,6,0.00,0.00,0.00,0.00,0.68,3,99,22600.00,17.2,54.7,0.00,0
2025-02-18T09:00,-12.6,71,-16.7,-18.6,9,0.00,0.00,0.00,0.00,0.68,3,99,24300.00,16.1,51.5,0.00,0
2025-02-18T10:00,-13.0,72,-17.0,-19.1,3,0.00,0.00,0.00,0.00,0.68,2,50,23700.00,16.5,49.0,0.00,0
2025-02-18T11:00,-13.5,70,-17.8,-19.4,1,0.00,0.00,0.00,0.00,0.68,3,94,20400.00,15.3,49.3,0.00,0
2025-02-18T12:00,-13.3,71,-17.5,-20.1,2,0.00,0.00,0.00,0.00,0.68,3,99,20500.00,20.8,46.4,0.00,0
2025-02-18T13:00,-13.2,76,-16.5,-19.6,2,0.00,0.00,0.00,0.00,0.68,3,99,18100.00,18.9,39.2,0.10,1
2025-02-18T14:00,-11.5,78,-14.5,-17.5,2,0.00,0.00,0.00,0.00,0.68,3,99,20400.00,17.3,43.2,0.75,1
2025-02-18T15:00,-9.9,78,-13.0,-15.7,4,0.00,0.00,0.00,0.00,0.68,3,100,20600.00,16.2,40.7,1.85,1
2025-02-18T16:00,-8.1,63,-13.9,-15.4,11,0.00,0.00,0.00,0.00,0.68,3,99,29200.00,25.9,47.5,2.75,1
2025-02-18T17:00,-7.2,63,-13.1,-13.7,4,0.00,0.00,0.00,0.00,0.68,3,100,7800.00,20.4,39.6,3.10,1
2025-02-18T18:00,-6.9,55,-14.4,-13.7,12,0.00,0.00,0.00,0.00,0.68,3,99,35200.00,22.5,41.4,3.05,1
2025-02-18T19:00,-6.7,64,-12.4,-14.0,12,0.00,0.00,0.00,0.00,0.68,3,99,28500.00,26.6,46.1,2.80,1
2025-02-18T20:00,-7.1,65,-12.5,-13.9,6,0.00,0.00,0.00,0.00,0.67,3,99,28200.00,23.4,43.2,2.30,1
2025-02-18T21:00,-7.3,58,-14.1,-14.5,8,0.00,0.00,0.00,0.00,0.67,3,100,33000.00,25.7,47.5,1.75,1
2025-02-18T22:00,-8.5,70,-13.0,-15.8,9,0.00,0.00,0.00,0.00,0.67,3,100,24500.00,25.8,45.4,0.90,1
2025-02-18T23:00,-9.4,66,-14.5,-16.3,6,0.00,0.00,0.00,0.00,0.67,3,99,27200.00,22.9,51.5,0.15,0
2025-02-19T00:00,-10.4,63,-16.1,-17.4,5,0.00,0.00,0.00,0.00,0.67,3,99,29500.00,23.2,58.0,0.00,0
2025-02-19T01:00,-10.2,68,-15.0,-16.2,4,0.00,0.00,0.00,0.00,0.67,3,94,25700.00,17.1,54.4,0.00,0
2025-02-19T02:00,-10.6,70,-15.0,-17.0,6,0.00,0.00,0.00,0.00,0.67,3,100,23800.00,19.3,54.7,0.00,0
2025-02-19T03:00,-10.1,68,-14.9,-16.2,10,0.00,0.00,0.00,0.00,0.67,2,75,25300.00,17.2,56.2,0.00,0
2025-02-19T04:00,-10.3,68,-15.1,-15.9,9,0.00,0.00,0.00,0.00,0.67,1,23,25700.00,13.7,34.2,0.00,0
2025-02-19T05:00,-9.5,63,-15.3,-15.0,8,0.00,0.00,0.00,0.00,0.67,0,7,28700.00,13.1,33.8,0.00,0
2025-02-19T06:00,-10.0,64,-15.5,-15.3,3,0.00,0.00,0.00,0.00,0.67,1,47,24900.00,11.6,24.1,0.00,0
2025-02-19T07:00,-10.5,70,-14.9,-15.8,4,0.00,0.00,0.00,0.00,0.67,3,99,21300.00,11.9,25.6,0.00,0
2025-02-19T08:00,-10.6,70,-15.0,-15.0,2,0.00,0.00,0.00,0.00,0.67,2,63,21900.00,5.9,16.6,0.00,0
2025-02-19T09:00,-11.9,70,-16.2,-16.4,0,0.00,0.00,0.00,0.00,0.67,1,41,23300.00,6.2,23.0,0.00,0
2025-02-19T10:00,-12.4,69,-16.9,-17.0,0,0.00,0.00,0.00,0.00,0.67,1,49,21900.00,6.5,20.2,0.00,0
2025-02-19T11:00,-13.2,73,-17.0,-18.0,0,0.00,0.00,0.00,0.00,0.67,3,89,21100.00,7.7,15.8,0.00,0
2025-02-19T12:00,-13.8,67,-18.6,-18.7,0,0.00,0.00,0.00,0.00,0.67,1,41,23400.00,7.4,16.9,0.00,0
2025-02-19T13:00,-13.9,74,-17.6,-18.7,0,0.00,0.00,0.00,0.00,0.67,2,52,18900.00,7.4,16.2,0.15,1
2025-02-19T14:00,-12.1,74,-15.8,-16.7,0,0.00,0.00,0.00,0.00,0.67,1,47,22500.00,6.6,13.3,0.85,1
2025-02-19T15:00,-10.4,68,-15.1,-15.1,0,0.00,0.00,0.00,0.00,0.67,3,99,26300.00,7.7,15.1,1.90,1
2025-02-19T16:00,-9.4,67,-14.4,-13.6,0,0.00,0.00,0.00,0.00,0.67,2,52,26900.00,4.9,11.2,2.90,1
2025-02-19T17:00,-8.9,71,-13.2,-13.3,0,0.00,0.00,0.00,0.00,0.67,2,58,24100.00,6.5,14.4,3.55,1
2025-02-19T18:00,-7.8,70,-12.3,-12.5,0,0.00,0.00,0.00,0.00,0.66,3,84,24900.00,8.7,22.7,3.60,1
2025-02-19T19:00,-7.6,70,-12.1,-12.2,0,0.00,0.00,0.00,0.00,0.65,3,99,24900.00,8.3,22.0,3.20,1
2025-02-19T20:00,-7.0,69,-11.7,-11.6,0,0.00,0.00,0.00,0.00,0.65,3,100,25500.00,8.4,20.5,2.60,1
2025-02-19T21:00,-6.7,63,-12.5,-12.2,1,0.00,0.00,0.00,0.00,0.65,3,100,29500.00,14.2,22.7,1.65,1
2025-02-19T22:00,-7.6,71,-11.9,-12.3,0,0.00,0.00,0.00,0.00,0.65,2,52,24000.00,9.4,19.8,0.80,1
2025-02-19T23:00,-9.0,69,-13.6,-13.8,0,0.00,0.00,0.00,0.00,0.65,2,51,25400.00,9.3,20.5,0.15,0
2025-02-20T00:00,-9.9,66,-15.0,-14.8,0,0.00,0.00,0.00,0.00,0.65,1,45,24900.00,9.2,21.2,0.00,0
2025-02-20T01:00,-10.9,65,-16.2,-15.7,0,0.00,0.00,0.00,0.00,0.65,1,41,25600.00,8.3,23.8,0.00,0
2025-02-20T02:00,-12.1,65,-17.4,-17.1,0,0.00,0.00,0.00,0.00,0.65,2,50,21300.00,8.9,16.9,0.00,0
2025-02-20T03:00,-12.3,59,-18.6,-17.7,0,0.00,0.00,0.00,0.00,0.65,3,100,21500.00,11.3,21.6,0.00,0
2025-02-20T04:00,-12.4,67,-17.2,-17.5,0,0.00,0.00,0.00,0.00,0.65,3,100,19500.00,9.8,11.9,0.00,0
2025-02-20T05:00,-11.6,70,-16.0,-16.5,0,0.00,0.00,0.00,0.00,0.65,3,100,19300.00,8.3,13.3,0.00,0
2025-02-20T06:00,-11.7,72,-15.7,-16.6,0,0.00,0.00,0.00,0.00,0.65,3,100,16600.00,9.1,20.9,0.00,0
2025-02-20T07:00,-11.1,76,-14.5,-15.8,0,0.00,0.00,0.00,0.00,0.65,3,100,18800.00,7.6,23.4,0.00,0
2025-02-20T08:00,-11.5,76,-14.9,-16.4,0,0.00,0.00,0.00,0.00,0.65,3,100,18000.00,9.3,25.9,0.00,0
2025-02-20T09:00,-11.3,77,-14.6,-16.0,1,0.00,0.00,0.00,0.00,0.65,3,100,17600.00,7.8,19.4,0.00,0
2025-02-20T10:00,-11.5,75,-15.0,-16.4,2,0.00,0.00,0.00,0.00,0.65,3,100,21400.00,8.9,22.0,0.00,0
2025-02-20T11:00,-11.7,72,-15.8,-16.5,2,0.00,0.00,0.00,0.00,0.65,3,100,23800.00,7.9,20.5,0.00,0
2025-02-20T12:00,-12.5,76,-15.9,-17.7,2,0.00,0.00,0.00,0.00,0.65,3,100,19100.00,10.9,23.0,0.00,0
2025-02-20T13:00,-12.5,79,-15.4,-17.3,3,0.00,0.00,0.00,0.00,0.65,2,63,18000.00,7.9,20.5,0.10,1
2025-02-20T14:00,-11.2,69,-15.7,-16.7,2,0.00,0.00,0.00,0.00,0.65,3,94,25200.00,13.2,28.4,0.75,1
2025-02-20T15:00,-10.6,71,-14.9,-16.3,3,0.00,0.00,0.00,0.00,0.65,3,82,24100.00,14.7,33.1,1.40,1
